xpts
-1.0279999999999998e+01,-5.3599999999999985e+00,-4.3999999999999995e-01,-2.2000405497141454e-01,-8.1099428291206059e-06,0.0000000000000000e+00,8.1099428291206059e-06,2.2000405497141454e-01,4.3999999999999995e-01,5.3599999999999994e+00
-7.1689051756190763e+00,-2.2219868385824331e+00,-2.7661782517534561e-01,-2.1360970055117636e-05,-4.0549714145603030e-06,8.1099845616246060e-06,2.1360970055185178e-05,2.7661782517535172e-01,2.2219868385824335e+00,7.1689051756190763e+00
-5.3599999999999985e+00,-4.3999999999999950e-01,-2.2000405497141454e-01,-8.1099428291264708e-06,0.0000000000000000e+00,8.1099428291206059e-06,2.2000405497141454e-01,4.3999999999999995e-01,5.3599999999999994e+00,1.0279999999999998e+01
ypts
-4.6752610963810720e-01,-3.8651594738062317e-01,-1.1710984430689905e-01,-9.4081356317737508e-02,-2.6550355598007974e-02,4.3368086899420177e-19,2.6550355598007974e-02,9.4081356317737480e-02,1.1710984430689905e-01,3.8651594738062311e-01
-4.3610469744639008e-01,-3.0049145452053344e-01,-1.0029642815204978e-01,-6.9931608993030039e-02,-1.3275177799003985e-02,2.6550492222007002e-02,6.9931608993030026e-02,1.0029642815205045e-01,3.0049145452053327e-01,4.3610469744639008e-01
-3.8651594738062317e-01,-1.1710984430689891e-01,-9.4081356317737494e-02,-2.6550355598041576e-02,4.3368086899420177e-19,2.6550355598007974e-02,9.4081356317737494e-02,1.1710984430689905e-01,3.8651594738062311e-01,4.6752610963810720e-01
xEnd
-1.0279999999999998e+01,1.0279999999999998e+01
yEnd
-4.6752610963810720e-01,4.6752610963810720e-01
dydxEnd
1.0099792505671914e-02,1.0099792505671921e-02
d2ydx2End
0.0000000000000000e+00,0.0000000000000000e+00
