xpts
1.1331651647107859e-05,2.2000566582582351e-01
2.4583753225695217e-05,2.7661902143981271e-01
2.2000566582582351e-01,4.3999999999999995e-01
ypts
1.2057486313317350e-02,3.4008130766175086e-02
2.6158434558408158e-02,3.6028293766943637e-02
3.4008130766175086e-02,4.1493364971420754e-02
xEnd
1.1331651647107859e-05,4.3999999999999995e-01
yEnd
1.2057486313317350e-02,4.1493364971420754e-02
dydxEnd
1.0640537398139938e+03,3.3449862111481141e-02
d2ydx2End
0.0000000000000000e+00,0.0000000000000000e+00
