xpts
2.3422907080457168e-02,7.1079421336986692e-02
5.9165860522777045e-02,8.2994117805163983e-02
7.1079421336986692e-02,1.1873593559351621e-01
ypts
6.7978243526540718e-06,5.5008586233712922e-02
1.7171187424711021e-05,1.1000524330794365e-01
5.5008586233712922e-02,4.3999999999999995e-01
xEnd
2.3422907080457168e-02,1.1873593559351621e-01
yEnd
6.7978243526540718e-06,4.3999999999999995e-01
dydxEnd
2.9022120650340954e-04,9.2327356892182788e+00
d2ydx2End
0.0000000000000000e+00,0.0000000000000000e+00
