xpts
8.1099428291206093e-06,2.2000405497141454e-01,4.3999999999999995e-01,5.3599999999999941e+00
2.1360970055025648e-05,2.7661782517534461e-01,1.8091454438566177e+00,7.0094327289549092e+00
2.2000405497141454e-01,4.3999999999999995e-01,5.3599999999999941e+00,1.0279999999999987e+01
ypts
4.0194042803512325e-02,1.4242784993551483e-01,1.7729020906738177e-01,4.6974007613693286e-01
1.0586803912318329e-01,1.5183672065338913e-01,3.9059088112463863e-01,5.0650623218740942e-01
1.4242784993551483e-01,1.7729020906738177e-01,4.6974007613693286e-01,5.3048403465546901e-01
xEnd
8.1099428291206093e-06,1.0279999999999987e+01
yEnd
4.0194042803512325e-02,5.3048403465546901e-01
dydxEnd
4.9561437917267185e+03,7.3313894749511372e-03
d2ydx2End
0.0000000000000000e+00,0.0000000000000000e+00
