xpts
8.1099428291206076e-06,2.2000405497141454e-01,4.3999999999999995e-01,5.3599999999999994e+00
2.1360970055078821e-05,2.7661782517534550e-01,2.0304118900748107e+00,7.0852646528982399e+00
2.2000405497141454e-01,4.3999999999999995e-01,5.3599999999999994e+00,1.0279999999999998e+01
ypts
3.5302152260301374e-02,1.2509340424177318e-01,1.5571277528247202e-01,4.6468285656917696e-01
9.2983173026316535e-02,1.3335715089456995e-01,3.7332923726630796e-01,5.1201879275532092e-01
1.2509340424177315e-01,1.5571277528247202e-01,4.6468285656917696e-01,5.4228345743250572e-01
xEnd
8.1099428291206076e-06,1.0279999999999998e+01
yEnd
3.5302152260301374e-02,5.4228345743250572e-01
dydxEnd
4.3529471174144483e+03,9.4732932117963138e-03
d2ydx2End
0.0000000000000000e+00,0.0000000000000000e+00
