xpts
1.2057486313317350e-02,2.6775425642369052e-02
2.3096154689357804e-02,3.0455124424709143e-02
2.6775425642369052e-02,4.1493364971420754e-02
ypts
1.1331651647107859e-05,5.5010853882401067e-02
2.1705815998952771e-05,1.1000639614227559e-01
5.5010853882401067e-02,4.3999999999999995e-01
xEnd
1.2057486313317350e-02,4.1493364971420754e-02
yEnd
1.1331651647107859e-05,4.3999999999999995e-01
dydxEnd
9.3980215714932686e-04,2.9895489454252957e+01
d2ydx2End
0.0000000000000000e+00,0.0000000000000000e+00
