xpts
1.1804125535069728e-05,2.2000590206276749e-01,4.3999999999999995e-01,5.3599999999999994e+00
2.5055264012193278e-05,2.7661919692611331e-01,2.2219868385824335e+00,7.1689051756190763e+00
2.2000590206276749e-01,4.3999999999999995e-01,5.3599999999999994e+00,1.0279999999999998e+01
ypts
3.8644382221078008e-02,1.0617556975523090e-01,1.2920387092996907e-01,3.9860997400369313e-01
8.2025999830172003e-02,1.1239059593994730e-01,3.1258548114360329e-01,4.4819872406946010e-01
1.0617556975523090e-01,1.2920387092996907e-01,3.9860997400369313e-01,4.7962013626117722e-01
xEnd
1.1804125535069728e-05,1.0279999999999998e+01
yEnd
3.8644382221078008e-02,4.7962013626117722e-01
dydxEnd
3.2738030535253242e+03,1.0099792505671921e-02
d2ydx2End
0.0000000000000000e+00,0.0000000000000000e+00
